service_type,min_day_of_week_AVAILABLE,min_day_of_week_OTW_DROPOFF,min_day_of_week_OTW_PICKUP,min_day_of_week_UNAVAILABLE,days_diff_AVAILABLE,days_diff_OTW_DROPOFF,days_diff_OTW_PICKUP,days_diff_UNAVAILABLE,max_distance_AVAILABLE,max_distance_OTW_DROPOFF,max_distance_OTW_PICKUP,max_distance_UNAVAILABLE,total_distance_AVAILABLE,total_distance_OTW_DROPOFF,total_distance_OTW_PICKUP,total_distance_UNAVAILABLE,max_time_diff_AVAILABLE,max_time_diff_OTW_DROPOFF,max_time_diff_OTW_PICKUP,max_time_diff_UNAVAILABLE,total_time_diff_AVAILABLE,total_time_diff_OTW_DROPOFF,total_time_diff_OTW_PICKUP,total_time_diff_UNAVAILABLE,avg_velocity_AVAILABLE,avg_velocity_OTW_DROPOFF,avg_velocity_OTW_PICKUP,avg_velocity_UNAVAILABLE,is_weekend_AVAILABLE,is_weekend_OTW_DROPOFF,is_weekend_OTW_PICKUP,is_weekend_UNAVAILABLE,is_business_hour_AVAILABLE,is_business_hour_OTW_DROPOFF,is_business_hour_OTW_PICKUP,is_business_hour_UNAVAILABLE,min_date_cos_AVAILABLE,min_date_cos_OTW_DROPOFF,min_date_cos_OTW_PICKUP,min_date_cos_UNAVAILABLE,min_date_sin_AVAILABLE,min_date_sin_OTW_DROPOFF,min_date_sin_OTW_PICKUP,min_date_sin_UNAVAILABLE,start_hour_cos_AVAILABLE,start_hour_cos_OTW_DROPOFF,start_hour_cos_OTW_PICKUP,start_hour_cos_UNAVAILABLE,start_hour_sin_AVAILABLE,start_hour_sin_OTW_DROPOFF,start_hour_sin_OTW_PICKUP,start_hour_sin_UNAVAILABLE,end_hour_cos_AVAILABLE,end_hour_cos_OTW_DROPOFF,end_hour_cos_OTW_PICKUP,end_hour_cos_UNAVAILABLE,end_hour_sin_AVAILABLE,end_hour_sin_OTW_DROPOFF,end_hour_sin_OTW_PICKUP,end_hour_sin_UNAVAILABLE,min_acc_AVAILABLE,min_acc_OTW_DROPOFF,min_acc_OTW_PICKUP,min_acc_UNAVAILABLE,max_acc_AVAILABLE,max_acc_OTW_DROPOFF,max_acc_OTW_PICKUP,max_acc_UNAVAILABLE,mean_acc_AVAILABLE,mean_acc_OTW_DROPOFF,mean_acc_OTW_PICKUP,mean_acc_UNAVAILABLE,median_acc_AVAILABLE,median_acc_OTW_DROPOFF,median_acc_OTW_PICKUP,median_acc_UNAVAILABLE,service_type_is_na,label_is_na,min_day_of_week_AVAILABLE_is_na,min_day_of_week_OTW_DROPOFF_is_na,min_day_of_week_OTW_PICKUP_is_na,min_day_of_week_UNAVAILABLE_is_na,days_diff_AVAILABLE_is_na,days_diff_OTW_DROPOFF_is_na,days_diff_OTW_PICKUP_is_na,days_diff_UNAVAILABLE_is_na,max_distance_AVAILABLE_is_na,max_distance_OTW_DROPOFF_is_na,max_distance_OTW_PICKUP_is_na,max_distance_UNAVAILABLE_is_na,avg_velocity_AVAILABLE_is_na,avg_velocity_UNAVAILABLE_is_na,service_type_GO_RIDE,days_diff_AVAILABLE_1.0,days_diff_AVAILABLE_1,days_diff_OTW_DROPOFF_1.0,days_diff_OTW_DROPOFF_1,days_diff_OTW_PICKUP_1.0,days_diff_OTW_PICKUP_1,days_diff_UNAVAILABLE_1.0,days_diff_UNAVAILABLE_1
0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.9026695115210903,0.39689302856615055,0.3745173173912598,0.0,4.123544280473039,0.944817963936069,0.5808944851362681,0.0,423.0,114.0,806.0,0.0,1555.0,295.0,926.0,0.0,9.54646907376395,11.529981932779148,2.2583370912425105,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6234898018587334,0.6234898018587334,0.6234898018587334,0.6234898018587334,-0.7818314824680299,-0.7818314824680299,-0.7818314824680299,-0.7818314824680299,0.5000000000000001,0.7071067811865474,0.7071067811865474,0.5000000000000001,-0.8660254037844386,-0.7071067811865477,-0.7071067811865477,-0.8660254037844386,0.7071067811865474,0.7071067811865474,0.7071067811865474,0.5000000000000001,-0.7071067811865477,-0.7071067811865477,-0.7071067811865477,-0.8660254037844386,3.0,3.027,7.211,4.537,96.0,19.0,15.184,4.537,19.89711764705882,7.4425,10.270214285714285,4.537,11.0,7.1434999999999995,9.974499999999999,4.537,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,False
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.164193938909941,0.0,0.0,0.0,3.905334358543393,0.0,0.0,120.0,34.0,10.0,0.0,822.0,432.0,100.0,0.0,0.0,32.54445298786161,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.7071067811865475,-0.4999999999999998,-0.7071067811865475,-0.7071067811865475,0.7071067811865476,0.8660254037844387,0.7071067811865476,0.7071067811865476,-0.7071067811865475,-0.7071067811865475,-0.7071067811865475,-0.7071067811865475,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.01,0.01,0.01,0.01,0.01,38.592,0.01,0.01,0.01,10.397972222222222,0.01,0.01,0.01,9.648,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False
0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1,1.5729250724455566,0.11880772195031045,0.01475003953839212,0.0,3.809689226724633,2.2189423095689715,0.03516355502469882,0.0,757.0,339.0,11.0,0.0,1487.0,909.0,170.0,0.0,9.223188443987008,8.787890334926622,0.7446399887583279,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6234898018587334,0.6234898018587334,0.6234898018587334,0.0,-0.7818314824680299,-0.7818314824680299,-0.7818314824680299,0.0,-0.9659258262890683,-1.0,-0.9659258262890683,0.0,-0.2588190451025208,1.2246467991473532e-16,-0.2588190451025208,0.0,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,0.0,-0.2588190451025208,-0.2588190451025208,-0.2588190451025208,0.0,3.0,3.0,3.0,0.0,5.639,8.776,4.014,0.0,3.3330933333333332,4.161322033898305,3.2437222222222224,0.0,3.0,3.9,3.0115,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,True
1,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.631240216403846,0.547291791861808,0.10099317457229195,1.9734527929993633,2.631240216403846,4.003151285286289,0.21446469802705515,2.836786066372601,1688.0,234.0,15.0,1450.0,2450.0,994.0,260.0,1906.0,3.866312154715855,14.498334634839678,2.9695112034515327,5.358042937534818,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.22252093395631434,-0.22252093395631434,-0.22252093395631434,-0.22252093395631434,0.9749279121818236,0.9749279121818236,0.9749279121818236,0.9749279121818236,-0.8660254037844388,-0.8660254037844388,-0.8660254037844388,-0.8660254037844388,-0.4999999999999997,-0.4999999999999997,-0.4999999999999997,-0.4999999999999997,-0.7071067811865479,-0.7071067811865479,-0.8660254037844388,-0.7071067811865479,-0.7071067811865471,-0.7071067811865471,-0.4999999999999997,-0.7071067811865471,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10000000000000002,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4488270776812857,0.13417580261849513,0.12476258782105566,1.2077948309151643,3.31149272777173,2.892969372035662,0.18324088662692845,1.2077948309151643,2389.0,22.0,10.0,322.0,3287.0,1970.0,380.0,322.0,3.6268250136836713,5.286644537730145,1.7359662943603746,13.503296246256497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2588190451025203,0.5000000000000001,0.2588190451025203,0.2588190451025203,-0.9659258262890684,-0.8660254037844386,-0.9659258262890684,-0.9659258262890684,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.2588190451025203,-0.8660254037844386,-0.8660254037844386,-0.8660254037844386,-0.9659258262890684,0.01,3.0,0.01,0.01,1299.999,1700.0,24.862,0.01,31.98514772727273,32.47374742268041,5.195615384615384,0.01,3.8415,3.9,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2600559331860336,0.6341780717184359,0.08427618473233496,0.0,0.6386613515395038,1.831887152748704,0.10538684479469948,0.0,10.0,515.0,10.0,0.0,270.0,785.0,210.0,0.0,8.515484687193386,8.401011146363484,1.8066316250519914,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7071067811865479,-0.7071067811865479,-0.7071067811865479,0.0,-0.7071067811865471,-0.7071067811865471,-0.7071067811865471,0.0,-0.7071067811865479,-0.7071067811865479,-0.7071067811865479,0.0,-0.7071067811865471,-0.7071067811865471,-0.7071067811865471,0.0,4.411,5.0,4.411,0.0,125.608,84.0,129.461,0.0,35.49446428571429,18.102137931034484,22.31568181818182,0.0,17.0,12.0,7.766500000000001,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,True
0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1,0.15241312547827937,0.20851302912339592,0.043078043445162625,0.0,2.5459692074169733,3.2715497507369826,0.07933220826894337,0.0,13.0,24.0,10.0,0.0,580.0,693.0,20.0,0.0,15.802567494312248,16.995063640192118,14.279797488409807,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6234898018587334,0.6234898018587334,0.6234898018587334,0.0,-0.7818314824680299,-0.7818314824680299,-0.7818314824680299,0.0,-0.25881904510252063,-0.5000000000000004,-0.5000000000000004,0.0,-0.9659258262890683,-0.8660254037844384,-0.8660254037844384,0.0,-0.25881904510252063,-0.25881904510252063,-0.5000000000000004,0.0,-0.9659258262890683,-0.9659258262890683,-0.8660254037844384,0.0,3.9,3.212,4.862,0.0,72.0,88.0,5.93,0.0,11.24193220338983,14.859632352941176,5.32,0.0,7.504,6.9115,5.168,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,True
1,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.5712773325106728,0.2754261762863163,1.571901401836873,1.6856645776786285,1.5836865596743412,4.390178040134557,1.5832962944796705,3.2576339174067757,1814.0,430.0,1733.0,2357.0,2438.0,1971.0,2218.0,2420.0,2.3385035335634243,8.018590027643027,2.569822660111278,4.846066984572063,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.2225209339563146,-0.2225209339563146,-0.2225209339563146,-0.2225209339563146,-0.9749279121818236,-0.9749279121818236,-0.9749279121818236,-0.9749279121818236,0.9659258262890681,0.9659258262890681,0.9659258262890681,0.9659258262890681,-0.25881904510252157,-0.25881904510252157,-0.25881904510252157,-0.25881904510252157,0.9659258262890681,0.9659258262890681,0.9659258262890681,0.9659258262890681,-0.25881904510252157,-0.25881904510252157,-0.25881904510252157,-0.25881904510252157,0.5,0.5,0.5,0.5,9.31,28.793,14.278,9.542,2.3796153846153847,15.928323076923075,2.581156862745098,7.007,0.5,15.781,0.5,8.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
1,4.0,0.0,0.0,4.0,0.0,1,1,0.0,0.0320105574004086,0.0,0.0,0.0,0.0640211148008172,0.0,0.0,0.0,14.0,0.0,0.0,0.0,504.0,0.0,0.0,0.0,0.45729367714869423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.9009688679024191,0.0,0.0,-0.9009688679024191,-0.433883739117558,0.0,0.0,-0.433883739117558,-0.9659258262890682,0.0,0.0,-0.9659258262890682,0.258819045102521,0.0,0.0,0.258819045102521,-0.9659258262890682,0.0,0.0,-0.9659258262890682,0.258819045102521,0.0,0.0,0.258819045102521,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,False,False,False,False,True,False,True,False,False
0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,3.3843761546750706,0.35929592848018116,0.05394265491325569,3.6188564269907513,6.638180991384533,3.696294453147878,0.3353127046616533,4.442510584245611,1012.0,30.0,11.0,1424.0,2098.0,630.0,350.0,1741.0,11.390587020488235,21.121682589416444,3.4489306765198626,9.186121828422861,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.2225209339563146,-0.2225209339563146,-0.2225209339563146,-0.2225209339563146,-0.9749279121818236,-0.9749279121818236,-0.9749279121818236,-0.9749279121818236,-0.25881904510252063,-0.25881904510252063,-0.25881904510252063,-0.25881904510252063,0.9659258262890683,0.9659258262890683,0.9659258262890683,0.9659258262890683,-0.4999999999999998,-0.4999999999999998,-0.25881904510252063,-0.4999999999999998,0.8660254037844387,0.8660254037844387,0.9659258262890683,0.8660254037844387,3.0,3.0,3.0,3.0,6.432,155.002,4.288,3.907,3.6476728971962618,11.104258620689656,3.160361111111111,3.259,3.559,4.288,3.0,3.0645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
1,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.4033765995451744,0.14304199049034044,0.01831147591647272,0.8309943096772778,2.549233795991842,3.2709540507820014,0.01831147591647272,0.8350527557809251,2554.0,60.0,18.0,2954.0,3591.0,2030.0,500.0,3158.0,2.5556228531246536,5.800706691041974,0.1318426265986036,0.9519284106432331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22252093395631434,-0.22252093395631434,-0.22252093395631434,-0.22252093395631434,0.9749279121818236,0.9749279121818236,0.9749279121818236,0.9749279121818236,-1.8369701987210297e-16,0.2588190451025203,0.2588190451025203,-1.8369701987210297e-16,-1.0,-0.9659258262890684,-0.9659258262890684,-1.0,0.2588190451025203,0.2588190451025203,0.2588190451025203,0.2588190451025203,-0.9659258262890684,-0.9659258262890684,-0.9659258262890684,-0.9659258262890684,0.01,4.854,0.01,0.01,31.305,39.0,23.0,24.0,2.1498,19.319892857142857,0.9115686274509803,12.341666666666669,0.01,22.0,0.01,13.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
1,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.4999433933043282,0.11556545195601263,0.02863919847434994,7.126606322648725,2.4999433933043282,4.7173401485645865,0.09794998263321039,7.126606322648725,1619.0,12.0,11.0,2215.0,2189.0,1200.0,390.0,2215.0,4.111373328412783,14.15202044569376,0.904153685845019,11.582746167736076,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.2225209339563146,-0.2225209339563146,-0.2225209339563146,-0.2225209339563146,-0.9749279121818236,-0.9749279121818236,-0.9749279121818236,-0.9749279121818236,-0.4999999999999998,-0.4999999999999998,-0.4999999999999998,-0.4999999999999998,0.8660254037844387,0.8660254037844387,0.8660254037844387,0.8660254037844387,-0.4999999999999998,-0.4999999999999998,-0.4999999999999998,-0.4999999999999998,0.8660254037844387,0.8660254037844387,0.8660254037844387,0.8660254037844387,0.1,3.434,0.1,3.139,3.439,96.0,34.912,10.925,0.15659322033898307,7.618644628099173,9.3566,7.032,0.1,5.0,7.4005,7.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1,0.11363044607716533,0.10070644907472476,0.05515945800919841,0.0,1.275951461010764,1.1570565486405238,0.2764360883673316,0.0,11.0,13.0,10.0,0.0,281.0,230.0,350.0,0.0,16.3467091090347,18.110450326547326,2.8433426232068393,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2225209339563146,-0.2225209339563146,-0.2225209339563146,0.0,-0.9749279121818236,-0.9749279121818236,-0.9749279121818236,0.0,6.123233995736766e-17,-0.25881904510252063,6.123233995736766e-17,0.0,1.0,0.9659258262890683,1.0,0.0,6.123233995736766e-17,-0.25881904510252063,-0.25881904510252063,0.0,1.0,0.9659258262890683,0.9659258262890683,0.0,5.59,5.543,5.536,0.0,11.0,12.0,31.089,0.0,8.325103448275861,8.330541666666667,6.872249999999999,0.0,9.0,8.297,5.583,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,True
0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1,0.27263334694009045,0.3233426226485123,0.010159027063965568,0.0,0.27263334694009045,2.6733653364546575,0.011492508876096751,0.0,29.0,132.0,10.0,0.0,59.0,791.0,60.0,0.0,16.635255067530945,12.167023023055332,0.6895505325658051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9009688679024191,-0.9009688679024191,-0.9009688679024191,0.0,-0.433883739117558,-0.433883739117558,-0.433883739117558,0.0,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.0,-0.8660254037844386,-0.8660254037844386,-0.8660254037844386,0.0,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.0,-0.8660254037844386,-0.8660254037844386,-0.8660254037844386,0.0,3.0,10.619,3.0,0.0,25.133,899.999,28.849,0.0,7.426599999999999,68.11500000000001,9.730714285714285,0.0,3.0,33.615,3.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,True
0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1,2.52662710413365,0.10671937823815086,2.8055931801738074,0.0,4.7223099173072915,3.754722366710451,4.352081168553675,0.0,1257.0,12.0,894.0,0.0,1860.0,840.0,1844.0,0.0,9.139954678659274,16.09166728590193,8.496470827978976,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.22252093395631434,-0.22252093395631434,-0.22252093395631434,0.0,0.9749279121818236,0.9749279121818236,0.9749279121818236,0.0,-0.9659258262890683,-0.8660254037844388,-0.8660254037844388,0.0,-0.2588190451025208,-0.4999999999999997,-0.4999999999999997,0.0,-0.8660254037844388,-0.8660254037844388,-0.8660254037844388,0.0,-0.4999999999999997,-0.4999999999999997,-0.4999999999999997,0.0,3.0,3.0,3.0,0.0,6.432,9.648,6.432,0.0,3.6329137931034485,4.170447058823529,3.3484044943820224,0.0,3.9,3.9,3.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,True
0,2.0,0.0,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,10.0,0.0,1352.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22252093395631434,0.0,-0.22252093395631434,0.0,0.9749279121818236,0.0,0.9749279121818236,0.0,0.9659258262890683,0.0,0.9659258262890683,0.0,0.25881904510252074,0.0,0.25881904510252074,0.0,0.9659258262890683,0.0,0.9659258262890683,0.0,0.25881904510252074,0.0,0.25881904510252074,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,True,False,False,False,True,False,False,False,True
1,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.4204448266982102,0.45917161062405154,0.0,0.0,2.8408896533964203,2.4273931716031125,0.0,0.0,668.0,37.0,22.0,0.0,1785.0,470.0,180.0,0.0,5.729525351387738,18.59279876121533,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.2225209339563146,-0.2225209339563146,-0.2225209339563146,-0.2225209339563146,-0.9749279121818236,-0.9749279121818236,-0.9749279121818236,-0.9749279121818236,-0.25881904510252063,-0.25881904510252063,-0.25881904510252063,-0.25881904510252063,0.9659258262890683,0.9659258262890683,0.9659258262890683,0.9659258262890683,-0.25881904510252063,-0.25881904510252063,-0.25881904510252063,-0.25881904510252063,0.9659258262890683,0.9659258262890683,0.9659258262890683,0.9659258262890683,0.01,0.01,0.01,0.01,26.671,91.934,0.01,0.01,0.3908714285714286,33.98694736842105,0.01,0.01,0.01,28.728,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False
1,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.11035922745918578,0.3688809118840632,0.0,0.0,3.6170676862654614,0.45918461662173665,0.0,10.0,11.0,42.0,10.0,20.0,1386.0,424.0,10.0,0.0,9.394981003286912,3.8987373109392736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22252093395631434,-0.22252093395631434,-0.22252093395631434,-0.22252093395631434,0.9749279121818236,0.9749279121818236,0.9749279121818236,0.9749279121818236,0.2588190451025203,0.2588190451025203,0.2588190451025203,0.2588190451025203,-0.9659258262890684,-0.9659258262890684,-0.9659258262890684,-0.9659258262890684,0.2588190451025203,0.5000000000000001,0.2588190451025203,0.2588190451025203,-0.9659258262890684,-0.8660254037844386,-0.9659258262890684,-0.9659258262890684,0.01,3.0,0.01,0.01,0.01,31.11,50.002,0.01,0.01,4.903092857142857,4.188757575757577,0.01,0.01,4.077500000000001,3.287,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.226020247609476,0.24755032150019807,0.13026465163282128,0.0,3.194976361457465,0.3929321659206663,2.2895224575849973,0.0,931.0,29.0,61.0,0.0,2056.0,131.0,772.0,0.0,5.59431658620957,10.798135857361823,10.676529594955946,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.22252093395631434,-0.22252093395631434,-0.22252093395631434,-0.22252093395631434,0.9749279121818236,0.9749279121818236,0.9749279121818236,0.9749279121818236,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,-0.2588190451025208,-0.2588190451025208,-0.2588190451025208,-0.2588190451025208,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,-0.2588190451025208,-0.2588190451025208,-0.2588190451025208,-0.2588190451025208,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10000000000000002,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,False
0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.4676128517054794,0.09626984769493423,0.10030705473329213,0.007981895282398937,5.3701487099631535,4.1176937492850145,0.40068558242560565,0.007981895282398937,1849.0,23.0,15.0,322.0,3026.0,1382.0,440.0,322.0,6.388808775898001,10.726264469917549,3.2783365834822282,0.08923858079700675,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.9009688679024191,-0.9009688679024191,-0.9009688679024191,-0.9009688679024191,-0.433883739117558,-0.433883739117558,-0.433883739117558,-0.433883739117558,-0.7071067811865479,-0.5000000000000004,-0.5000000000000004,-0.7071067811865479,-0.7071067811865471,-0.8660254037844384,-0.8660254037844384,-0.7071067811865471,-0.5000000000000004,-0.5000000000000004,-0.5000000000000004,-0.5000000000000004,-0.8660254037844384,-0.8660254037844384,-0.8660254037844384,-0.8660254037844384,4.921,4.469,4.927,5.221,28.882,15.0,10.0,5.54,7.164877192982456,7.338441176470589,6.137777777777777,5.3805,6.7295,7.8115000000000006,5.683,5.3805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1,0.07207536454050237,0.21599512112313793,0.1024745057594191,0.0,0.1560684058076445,2.893618579463637,0.18834954409380825,0.0,11.0,35.0,10.0,0.0,161.0,470.0,170.0,0.0,3.489728328618138,22.163886991636367,3.9885785808100573,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.900968867902419,-0.900968867902419,-0.900968867902419,0.0,0.43388373911755823,0.43388373911755823,0.43388373911755823,0.0,-0.25881904510252063,-0.25881904510252063,-0.25881904510252063,0.0,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,0.0,-0.25881904510252063,-1.8369701987210297e-16,-0.25881904510252063,0.0,-0.9659258262890683,-1.0,-0.9659258262890683,0.0,3.74,3.968,3.731,0.0,96.0,96.0,77.0,0.0,29.566235294117647,9.539214285714285,14.690277777777778,0.0,11.0,6.0,7.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,True
1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,2.8932880359196216,2.7647978543056886,0.2696421601976177,0.0,6.282234484236233,3.695709831483962,1.5298690422639025,0.0,2383.0,690.0,20.0,0.0,3268.0,1816.0,530.0,0.0,6.920454144201481,7.326297022765565,10.391563305943487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6234898018587336,0.6234898018587336,0.6234898018587336,0.0,0.7818314824680298,0.7818314824680298,0.7818314824680298,0.0,0.7071067811865474,0.7071067811865474,0.7071067811865474,0.0,-0.7071067811865477,-0.7071067811865477,-0.7071067811865477,0.0,0.8660254037844384,0.7071067811865474,0.7071067811865474,0.0,-0.5000000000000004,-0.7071067811865477,-0.7071067811865477,0.0,6.926,3.856,3.895,0.0,89.0,96.0,125.455,0.0,17.223280701754387,27.842113402061855,37.55519230769231,0.0,13.0,21.0,15.821,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,True
0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.558425139783923,1.4368395944131744,0.6580486243067967,0.0,5.155095926122915,3.2675896409173726,0.7175900451948808,0.0,679.0,707.0,1114.0,0.0,1765.0,1257.0,1224.0,0.0,10.514643248749287,9.358251954894623,2.110558956455532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6234898018587336,0.6234898018587336,0.6234898018587336,0.6234898018587336,0.7818314824680298,0.7818314824680298,0.7818314824680298,0.7818314824680298,0.2588190451025203,0.2588190451025203,0.2588190451025203,0.2588190451025203,-0.9659258262890684,-0.9659258262890684,-0.9659258262890684,-0.9659258262890684,0.2588190451025203,0.2588190451025203,0.2588190451025203,0.2588190451025203,-0.9659258262890684,-0.9659258262890684,-0.9659258262890684,-0.9659258262890684,3.0,3.527,4.842,11.644,10.25,184.909,9.0,11.644,5.296128440366973,8.481140350877192,5.717090909090909,11.644,5.0,4.999,5.131,11.644,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,False
